[2 0]
[0 2]
5*alpha[0] + 20*alpha[1], 165
9*alpha[0] + 11*alpha[1], 7857
16*alpha[0] + 6*alpha[1], 1436
2*alpha[0] + 11*alpha[1], 1
4*alpha[0] + 19*alpha[1], 14
11*alpha[0] + 14*alpha[1], 157313
5*alpha[0] + 5*alpha[1], 25
5*alpha[0] + 7*alpha[1], 65
7*alpha[0] + 4*alpha[1], 29
19*alpha[0] + 6*alpha[1], 1526
6*alpha[0] + 4*alpha[1], 20
16*alpha[0] + 4*alpha[1], 36
4*alpha[0] + 5*alpha[1], 14
15*alpha[0] + 10*alpha[1], 106162
13*alpha[0] + 5*alpha[1], 266
7*alpha[0] + 11*alpha[1], 1557
15*alpha[0] + 7*alpha[1], 4769
14*alpha[0] + 9*alpha[1], 29050
17*alpha[0] + 6*alpha[1], 1526
14*alpha[0] + 8*alpha[1], 11085
2*alpha[0] + 5*alpha[1], 3
7*alpha[0] + 14*alpha[1], 3823
12*alpha[0] + 11*alpha[1], 54698
3*alpha[0] + 12*alpha[1], 9
3*alpha[0] + alpha[1], 1
5*alpha[0] + 13*alpha[1], 266
5*alpha[0] + 6*alpha[1], 42
2*alpha[0] + 6*alpha[1], 3
17*alpha[0] + 5*alpha[1], 266
13*alpha[0] + 11*alpha[1], 94682
17*alpha[0] + 7*alpha[1], 6664
11*alpha[0] + 12*alpha[1], 54698
2*alpha[0] + 4*alpha[1], 2
5*alpha[0] + 15*alpha[1], 290
13*alpha[0] + 4*alpha[1], 56
8*alpha[0] + 4*alpha[1], 36
14*alpha[0] + 7*alpha[1], 3823
14*alpha[0] + 5*alpha[1], 284
2*alpha[0] + alpha[1], 1
9*alpha[0] + 3*alpha[1], 12
6*alpha[0] + 7*alpha[1], 131
16*alpha[0] + 5*alpha[1], 284
3*alpha[0] + 5*alpha[1], 7
18*alpha[0] + 4*alpha[1], 20
5*alpha[0] + 19*alpha[1], 203
10*alpha[0] + 15*alpha[1], 106162
6*alpha[0] + 18*alpha[1], 1548
10*alpha[0] + 7*alpha[1], 1059
7*alpha[0] + 13*alpha[1], 2951
5*alpha[0] + 14*alpha[1], 284
14*alpha[0] + 6*alpha[1], 1143
11*alpha[0] + 8*alpha[1], 3641
8*alpha[0] + 6*alpha[1], 206
9*alpha[0] + 16*alpha[1], 57540
4*alpha[0] + 2*alpha[1], 2
8*alpha[0] + 17*alpha[1], 24228
11*alpha[0] + 13*alpha[1], 94682
6*alpha[0] + alpha[1], 1
4*alpha[0] + 15*alpha[1], 45
12*alpha[0] + 9*alpha[1], 12660
21*alpha[0] + 4*alpha[1], 5
18*alpha[0] + 5*alpha[1], 238
alpha[0] + 2*alpha[1], 1
alpha[0] + alpha[1], 1
4*alpha[0] + 17*alpha[1], 29
7*alpha[0] + 18*alpha[1], 7481
5*alpha[0] + 18*alpha[1], 238
3*alpha[0] + 4*alpha[1], 5
4*alpha[0] + 13*alpha[1], 56
4*alpha[0] + 6*alpha[1], 20
20*alpha[0] + 5*alpha[1], 165
5*alpha[0] + 3*alpha[1], 7
18*alpha[0] + 6*alpha[1], 1548
12*alpha[0] + 5*alpha[1], 238
4*alpha[0] + 10*alpha[1], 50
12*alpha[0] + 10*alpha[1], 27111
15*alpha[0] + 5*alpha[1], 290
13*alpha[0] + 6*alpha[1], 966
6*alpha[0] + 16*alpha[1], 1436
15*alpha[0] + 3*alpha[1], 3
8*alpha[0] + 5*alpha[1], 94
14*alpha[0] + 4*alpha[1], 50
2*alpha[0] + 2*alpha[1], 1
18*alpha[0] + 7*alpha[1], 7481
3*alpha[0] + 15*alpha[1], 3
6*alpha[0] + 6*alpha[1], 75
6*alpha[0] + 12*alpha[1], 774
11*alpha[0] + 10*alpha[1], 15855
12*alpha[0] + 13*alpha[1], 190708
15*alpha[0] + 8*alpha[1], 14904
7*alpha[0] + 9*alpha[1], 686
17*alpha[0] + 4*alpha[1], 29
6*alpha[0] + 13*alpha[1], 966
12*alpha[0] + 3*alpha[1], 9
3*alpha[0] + 9*alpha[1], 12
4*alpha[0] + 8*alpha[1], 36
9*alpha[0] + 7*alpha[1], 686
11*alpha[0] + 9*alpha[1], 7857
8*alpha[0] + 3*alpha[1], 12
9*alpha[0] + 12*alpha[1], 12660
15*alpha[0] + 4*alpha[1], 45
9*alpha[0] + 13*alpha[1], 19558
5*alpha[0] + 8*alpha[1], 94
10*alpha[0] + 5*alpha[1], 165
11*alpha[0] + 11*alpha[1], 30203
7*alpha[0] + 2*alpha[1], 3
7*alpha[0] + 5*alpha[1], 65
9*alpha[0] + 4*alpha[1], 45
13*alpha[0] + 9*alpha[1], 19558
5*alpha[0] + 4*alpha[1], 14
2*alpha[0] + 9*alpha[1], 2
9*alpha[0] + 2*alpha[1], 2
6*alpha[0] + 15*alpha[1], 1311
3*alpha[0] + 16*alpha[1], 2
3*alpha[0] + 11*alpha[1], 11
3*alpha[0] + 17*alpha[1], 1
13*alpha[0] + 3*alpha[1], 7
9*alpha[0] + 8*alpha[1], 1387
3*alpha[0] + 3*alpha[1], 3
14*alpha[0] + 10*alpha[1], 69943
5*alpha[0] + 12*alpha[1], 238
11*alpha[0] + 5*alpha[1], 203
19*alpha[0] + 4*alpha[1], 14
9*alpha[0] + 5*alpha[1], 128
7*alpha[0] + 10*alpha[1], 1059
4*alpha[0] + 20*alpha[1], 8
17*alpha[0] + 8*alpha[1], 24228
alpha[0] + 6*alpha[1], 1
10*alpha[0] + 9*alpha[1], 4654
4*alpha[0] + 21*alpha[1], 5
2*alpha[0] + 8*alpha[1], 2
12*alpha[0] + 4*alpha[1], 56
8*alpha[0] + 16*alpha[1], 19305
8*alpha[0] + 13*alpha[1], 7967
10*alpha[0] + 13*alpha[1], 44450
6*alpha[0] + 9*alpha[1], 312
8*alpha[0] + 8*alpha[1], 785
17*alpha[0] + 3*alpha[1], 1
20*alpha[0] + 4*alpha[1], 8
8*alpha[0] + 10*alpha[1], 2297
7*alpha[0] + 3*alpha[1], 11
12*alpha[0] + 12*alpha[1], 104526
alpha[0], 1
16*alpha[0] + 3*alpha[1], 2
10*alpha[0] + 14*alpha[1], 69943
7*alpha[0] + 6*alpha[1], 131
8*alpha[0] + 14*alpha[1], 11085
6*alpha[0] + 10*alpha[1], 441
14*alpha[0] + 3*alpha[1], 5
10*alpha[0] + 11*alpha[1], 15855
10*alpha[0] + 6*alpha[1], 441
5*alpha[0] + 17*alpha[1], 266
2*alpha[0] + 7*alpha[1], 3
9*alpha[0] + 15*alpha[1], 41594
14*alpha[0] + 11*alpha[1], 157313
2*alpha[0] + 10*alpha[1], 1
10*alpha[0] + 3*alpha[1], 12
6*alpha[0] + 8*alpha[1], 206
7*alpha[0] + 8*alpha[1], 421
15*alpha[0] + 9*alpha[1], 41594
6*alpha[0] + 11*alpha[1], 602
7*alpha[0] + 7*alpha[1], 243
11*alpha[0] + 2*alpha[1], 1
6*alpha[0] + 2*alpha[1], 3
10*alpha[0] + 8*alpha[1], 2297
7*alpha[0] + 15*alpha[1], 4769
5*alpha[0] + 9*alpha[1], 128
4*alpha[0] + alpha[1], 1
10*alpha[0] + 10*alpha[1], 8815
2*alpha[0] + 3*alpha[1], 2
4*alpha[0] + 12*alpha[1], 56
10*alpha[0] + 12*alpha[1], 27111
10*alpha[0] + 2*alpha[1], 1


[ 2 -7]
[-7  2]
16*alpha[0] + 7*alpha[1], 7659
13*alpha[0] + 12*alpha[1], 202104
4*alpha[0] + 3*alpha[1], 5
8*alpha[0] + 2*alpha[1], 3
9*alpha[0] + 14*alpha[1], 32519
alpha[0] + 5*alpha[1], 1
16*alpha[0] + 8*alpha[1], 24192
8*alpha[0] + 9*alpha[1], 1421
6*alpha[0] + 19*alpha[1], 2856
9*alpha[0] + 6*alpha[1], 327
11*alpha[0] + 3*alpha[1], 16
19*alpha[0] + 5*alpha[1], 476
5*alpha[0] + alpha[1], 1
6*alpha[0] + 5*alpha[1], 42
11*alpha[0] + 6*alpha[1], 672
6*alpha[0] + 14*alpha[1], 1470
15*alpha[0] + 6*alpha[1], 1791
5*alpha[0] + 16*alpha[1], 476
7*alpha[0] + 16*alpha[1], 7659
13*alpha[0] + 7*alpha[1], 3414
3*alpha[0] + 13*alpha[1], 14
12*alpha[0] + 6*alpha[1], 900
13*alpha[0] + 10*alpha[1], 47679
4*alpha[0] + 7*alpha[1], 30
6*alpha[0] + 3*alpha[1], 9
3*alpha[0] + 8*alpha[1], 14
5*alpha[0] + 11*alpha[1], 238
9*alpha[0] + 9*alpha[1], 2683
3*alpha[0] + 10*alpha[1], 16
7*alpha[0] + 12*alpha[1], 2442
7*alpha[0] + 17*alpha[1], 9437
alpha[1], 1
3*alpha[0] + 7*alpha[1], 12
4*alpha[0] + 11*alpha[1], 71
11*alpha[0] + 4*alpha[1], 71
3*alpha[0] + 2*alpha[1], 2
4*alpha[0] + 9*alpha[1], 51
13*alpha[0] + 8*alpha[1], 8897
4*alpha[0] + 4*alpha[1], 8
2*alpha[0] + 12*alpha[1], 1
alpha[0] + 4*alpha[1], 1
4*alpha[0] + 14*alpha[1], 84
6*alpha[0] + 17*alpha[1], 2402
12*alpha[0] + 7*alpha[1], 2442
alpha[0] + 3*alpha[1], 1
16*alpha[0] + 9*alpha[1], 68845
8*alpha[0] + 15*alpha[1], 17885
8*alpha[0] + 12*alpha[1], 5957
5*alpha[0] + 2*alpha[1], 3
9*alpha[0] + 10*alpha[1], 4809
12*alpha[0] + 8*alpha[1], 5957
3*alpha[0] + 14*alpha[1], 12
8*alpha[0] + 11*alpha[1], 3857
4*alpha[0] + 18*alpha[1], 60
11*alpha[0] + 7*alpha[1], 1684
5*alpha[0] + 10*alpha[1], 185
19*alpha[0] + 3*alpha[1], 2
4*alpha[0] + 16*alpha[1], 77
3*alpha[0] + 6*alpha[1], 9
10*alpha[0] + 4*alpha[1], 60
7*alpha[0] + alpha[1], 1
8*alpha[0] + 7*alpha[1], 428
3*alpha[0] + 19*alpha[1], 2
5*alpha[0] + 20*alpha[1], 445
9*alpha[0] + 11*alpha[1], 8225
16*alpha[0] + 6*alpha[1], 2100
2*alpha[0] + 11*alpha[1], 2
4*alpha[0] + 19*alpha[1], 51
11*alpha[0] + 14*alpha[1], 169896
5*alpha[0] + 5*alpha[1], 25
5*alpha[0] + 7*alpha[1], 66
7*alpha[0] + 4*alpha[1], 30
19*alpha[0] + 6*alpha[1], 2856
6*alpha[0] + 4*alpha[1], 20
16*alpha[0] + 4*alpha[1], 77
4*alpha[0] + 5*alpha[1], 14
15*alpha[0] + 10*alpha[1], 119246
13*alpha[0] + 5*alpha[1], 350
7*alpha[0] + 11*alpha[1], 1684
15*alpha[0] + 7*alpha[1], 6036
14*alpha[0] + 9*alpha[1], 32519
17*alpha[0] + 6*alpha[1], 2402
14*alpha[0] + 8*alpha[1], 12803
2*alpha[0] + 5*alpha[1], 3
7*alpha[0] + 14*alpha[1], 4613
12*alpha[0] + 11*alpha[1], 57481
3*alpha[0] + 12*alpha[1], 15
3*alpha[0] + alpha[1], 1
5*alpha[0] + 13*alpha[1], 350
5*alpha[0] + 6*alpha[1], 42
2*alpha[0] + 6*alpha[1], 3
17*alpha[0] + 5*alpha[1], 492
13*alpha[0] + 11*alpha[1], 100653
17*alpha[0] + 7*alpha[1], 9437
11*alpha[0] + 12*alpha[1], 57481
2*alpha[0] + 4*alpha[1], 2
5*alpha[0] + 15*alpha[1], 445
13*alpha[0] + 4*alpha[1], 84
3*alpha[0] + 20*alpha[1], 1
8*alpha[0] + 4*alpha[1], 39
14*alpha[0] + 7*alpha[1], 4613
14*alpha[0] + 5*alpha[1], 402
2*alpha[0] + 13*alpha[1], 1
2*alpha[0] + alpha[1], 1
9*alpha[0] + 3*alpha[1], 15
6*alpha[0] + 7*alpha[1], 132
16*alpha[0] + 5*alpha[1], 476
3*alpha[0] + 18*alpha[1], 3
3*alpha[0] + 5*alpha[1], 7
18*alpha[0] + 4*alpha[1], 60
5*alpha[0] + 19*alpha[1], 476
10*alpha[0] + 15*alpha[1], 119246
6*alpha[0] + 18*alpha[1], 2649
10*alpha[0] + 7*alpha[1], 1116
7*alpha[0] + 13*alpha[1], 3414
5*alpha[0] + 14*alpha[1], 402
14*alpha[0] + 6*alpha[1], 1470
11*alpha[0] + 8*alpha[1], 3857
8*alpha[0] + 6*alpha[1], 211
9*alpha[0] + 16*alpha[1], 68845
12*alpha[0] + 2*alpha[1], 1
4*alpha[0] + 2*alpha[1], 2
8*alpha[0] + 17*alpha[1], 31850
11*alpha[0] + 13*alpha[1], 100653
6*alpha[0] + alpha[1], 1
4*alpha[0] + 15*alpha[1], 84
12*alpha[0] + 9*alpha[1], 13492
21*alpha[0] + 4*alpha[1], 30
18*alpha[0] + 5*alpha[1], 492
alpha[0] + 2*alpha[1], 1
alpha[0] + alpha[1], 1
4*alpha[0] + 17*alpha[1], 71
18*alpha[0] + 3*alpha[1], 3
7*alpha[0] + 18*alpha[1], 11304
5*alpha[0] + 18*alpha[1], 492
3*alpha[0] + 4*alpha[1], 5
20*alpha[0] + 3*alpha[1], 1
4*alpha[0] + 13*alpha[1], 84
4*alpha[0] + 6*alpha[1], 20
20*alpha[0] + 5*alpha[1], 445
5*alpha[0] + 3*alpha[1], 7
18*alpha[0] + 6*alpha[1], 2649
12*alpha[0] + 5*alpha[1], 294
4*alpha[0] + 10*alpha[1], 60
12*alpha[0] + 10*alpha[1], 28599
15*alpha[0] + 5*alpha[1], 445
13*alpha[0] + 6*alpha[1], 1176
6*alpha[0] + 16*alpha[1], 2100
15*alpha[0] + 3*alpha[1], 9
8*alpha[0] + 5*alpha[1], 98
14*alpha[0] + 4*alpha[1], 84
2*alpha[0] + 2*alpha[1], 1
18*alpha[0] + 7*alpha[1], 11304
3*alpha[0] + 15*alpha[1], 9
6*alpha[0] + 6*alpha[1], 75
6*alpha[0] + 12*alpha[1], 900
11*alpha[0] + 10*alpha[1], 16522
12*alpha[0] + 13*alpha[1], 202104
15*alpha[0] + 8*alpha[1], 17885
7*alpha[0] + 9*alpha[1], 708
17*alpha[0] + 4*alpha[1], 71
6*alpha[0] + 13*alpha[1], 1176
12*alpha[0] + 3*alpha[1], 15
3*alpha[0] + 9*alpha[1], 15
4*alpha[0] + 8*alpha[1], 39
9*alpha[0] + 7*alpha[1], 708
11*alpha[0] + 9*alpha[1], 8225
8*alpha[0] + 3*alpha[1], 14
9*alpha[0] + 12*alpha[1], 13492
15*alpha[0] + 4*alpha[1], 84
9*alpha[0] + 13*alpha[1], 21315
5*alpha[0] + 8*alpha[1], 98
10*alpha[0] + 5*alpha[1], 185
11*alpha[0] + 11*alpha[1], 31523
7*alpha[0] + 2*alpha[1], 4
7*alpha[0] + 5*alpha[1], 66
9*alpha[0] + 4*alpha[1], 51
13*alpha[0] + 9*alpha[1], 21315
5*alpha[0] + 4*alpha[1], 14
2*alpha[0] + 9*alpha[1], 3
9*alpha[0] + 2*alpha[1], 3
6*alpha[0] + 15*alpha[1], 1791
3*alpha[0] + 16*alpha[1], 7
3*alpha[0] + 11*alpha[1], 16
3*alpha[0] + 17*alpha[1], 5
13*alpha[0] + 3*alpha[1], 14
9*alpha[0] + 8*alpha[1], 1421
3*alpha[0] + 3*alpha[1], 3
14*alpha[0] + 10*alpha[1], 76618
5*alpha[0] + 12*alpha[1], 294
11*alpha[0] + 5*alpha[1], 238
19*alpha[0] + 4*alpha[1], 51
9*alpha[0] + 5*alpha[1], 138
7*alpha[0] + 10*alpha[1], 1116
4*alpha[0] + 20*alpha[1], 39
17*alpha[0] + 8*alpha[1], 31850
alpha[0] + 6*alpha[1], 1
10*alpha[0] + 9*alpha[1], 4809
4*alpha[0] + 21*alpha[1], 30
2*alpha[0] + 8*alpha[1], 3
12*alpha[0] + 4*alpha[1], 77
8*alpha[0] + 16*alpha[1], 24192
8*alpha[0] + 13*alpha[1], 8897
10*alpha[0] + 13*alpha[1], 47679
6*alpha[0] + 9*alpha[1], 327
8*alpha[0] + 8*alpha[1], 798
17*alpha[0] + 3*alpha[1], 5
20*alpha[0] + 4*alpha[1], 39
8*alpha[0] + 10*alpha[1], 2387
7*alpha[0] + 3*alpha[1], 12
12*alpha[0] + 12*alpha[1], 110042
alpha[0], 1
16*alpha[0] + 3*alpha[1], 7
10*alpha[0] + 14*alpha[1], 76618
7*alpha[0] + 6*alpha[1], 132
8*alpha[0] + 14*alpha[1], 12803
6*alpha[0] + 10*alpha[1], 476
14*alpha[0] + 3*alpha[1], 12
10*alpha[0] + 11*alpha[1], 16522
10*alpha[0] + 6*alpha[1], 476
13*alpha[0] + 2*alpha[1], 1
5*alpha[0] + 17*alpha[1], 492
2*alpha[0] + 7*alpha[1], 4
9*alpha[0] + 15*alpha[1], 48034
14*alpha[0] + 11*alpha[1], 169896
alpha[0] + 7*alpha[1], 1
2*alpha[0] + 10*alpha[1], 2
10*alpha[0] + 3*alpha[1], 16
6*alpha[0] + 8*alpha[1], 211
7*alpha[0] + 8*alpha[1], 428
15*alpha[0] + 9*alpha[1], 48034
6*alpha[0] + 11*alpha[1], 672
7*alpha[0] + 7*alpha[1], 245
11*alpha[0] + 2*alpha[1], 2
6*alpha[0] + 2*alpha[1], 3
10*alpha[0] + 8*alpha[1], 2387
7*alpha[0] + 15*alpha[1], 6036
5*alpha[0] + 9*alpha[1], 138
4*alpha[0] + alpha[1], 1
10*alpha[0] + 10*alpha[1], 9121
2*alpha[0] + 3*alpha[1], 2
4*alpha[0] + 12*alpha[1], 77
10*alpha[0] + 12*alpha[1], 28599
10*alpha[0] + 2*alpha[1], 2


[ 2 -8]
[-8  2]
16*alpha[0] + 7*alpha[1], 8943
13*alpha[0] + 12*alpha[1], 206252
4*alpha[0] + 3*alpha[1], 5
8*alpha[0] + 2*alpha[1], 4
9*alpha[0] + 14*alpha[1], 34242
alpha[0] + 5*alpha[1], 1
16*alpha[0] + 8*alpha[1], 27192
8*alpha[0] + 9*alpha[1], 1429
6*alpha[0] + 19*alpha[1], 4096
9*alpha[0] + 6*alpha[1], 332
11*alpha[0] + 3*alpha[1], 20
19*alpha[0] + 5*alpha[1], 780
5*alpha[0] + alpha[1], 1
6*alpha[0] + 5*alpha[1], 42
11*alpha[0] + 6*alpha[1], 707
6*alpha[0] + 14*alpha[1], 1680
15*alpha[0] + 6*alpha[1], 2121
5*alpha[0] + 16*alpha[1], 639
7*alpha[0] + 16*alpha[1], 8943
13*alpha[0] + 7*alpha[1], 3666
3*alpha[0] + 13*alpha[1], 20
8*alpha[0] + alpha[1], 1
12*alpha[0] + 6*alpha[1], 970
13*alpha[0] + 10*alpha[1], 49018
4*alpha[0] + 7*alpha[1], 30
6*alpha[0] + 3*alpha[1], 9
3*alpha[0] + 8*alpha[1], 15
5*alpha[0] + 11*alpha[1], 258
9*alpha[0] + 9*alpha[1], 2698
3*alpha[0] + 10*alpha[1], 19
7*alpha[0] + 12*alpha[1], 2568
7*alpha[0] + 17*alpha[1], 11418
alpha[1], 1
3*alpha[0] + 7*alpha[1], 12
4*alpha[0] + 11*alpha[1], 81
11*alpha[0] + 4*alpha[1], 81
3*alpha[0] + 2*alpha[1], 2
4*alpha[0] + 9*alpha[1], 54
13*alpha[0] + 8*alpha[1], 9360
15*alpha[0] + 2*alpha[1], 1
4*alpha[0] + 4*alpha[1], 8
2*alpha[0] + 12*alpha[1], 2
alpha[0] + 4*alpha[1], 1
3*alpha[0] + 21*alpha[1], 3
3*alpha[0] + 22*alpha[1], 2
4*alpha[0] + 14*alpha[1], 112
6*alpha[0] + 17*alpha[1], 3102
12*alpha[0] + 7*alpha[1], 2568
alpha[0] + 3*alpha[1], 1
16*alpha[0] + 9*alpha[1], 75283
8*alpha[0] + 15*alpha[1], 19602
8*alpha[0] + 12*alpha[1], 6168
5*alpha[0] + 2*alpha[1], 3
9*alpha[0] + 10*alpha[1], 4852
12*alpha[0] + 8*alpha[1], 6168
3*alpha[0] + 14*alpha[1], 19
8*alpha[0] + 11*alpha[1], 3942
4*alpha[0] + 18*alpha[1], 112
11*alpha[0] + 7*alpha[1], 1740
5*alpha[0] + 10*alpha[1], 195
19*alpha[0] + 3*alpha[1], 7
4*alpha[0] + 16*alpha[1], 120
3*alpha[0] + 6*alpha[1], 9
10*alpha[0] + 4*alpha[1], 66
7*alpha[0] + alpha[1], 1
8*alpha[0] + 7*alpha[1], 429
3*alpha[0] + 19*alpha[1], 7
5*alpha[0] + 20*alpha[1], 790
9*alpha[0] + 11*alpha[1], 8352
16*alpha[0] + 6*alpha[1], 2592
2*alpha[0] + 11*alpha[1], 3
4*alpha[0] + 19*alpha[1], 105
11*alpha[0] + 14*alpha[1], 175218
5*alpha[0] + 5*alpha[1], 25
5*alpha[0] + 7*alpha[1], 66
7*alpha[0] + 4*alpha[1], 30
19*alpha[0] + 6*alpha[1], 4096
6*alpha[0] + 4*alpha[1], 20
16*alpha[0] + 4*alpha[1], 120
4*alpha[0] + 5*alpha[1], 14
15*alpha[0] + 10*alpha[1], 125736
13*alpha[0] + 5*alpha[1], 406
7*alpha[0] + 11*alpha[1], 1740
15*alpha[0] + 7*alpha[1], 6828
14*alpha[0] + 9*alpha[1], 34242
17*alpha[0] + 6*alpha[1], 3102
14*alpha[0] + 8*alpha[1], 13728
2*alpha[0] + 5*alpha[1], 3
7*alpha[0] + 14*alpha[1], 5075
12*alpha[0] + 11*alpha[1], 58434
3*alpha[0] + 12*alpha[1], 20
3*alpha[0] + alpha[1], 1
5*alpha[0] + 13*alpha[1], 406
5*alpha[0] + 6*alpha[1], 42
2*alpha[0] + 6*alpha[1], 3
17*alpha[0] + 5*alpha[1], 702
13*alpha[0] + 11*alpha[1], 102934
17*alpha[0] + 7*alpha[1], 11418
11*alpha[0] + 12*alpha[1], 58434
2*alpha[0] + 14*alpha[1], 1
2*alpha[0] + 4*alpha[1], 2
5*alpha[0] + 15*alpha[1], 565
13*alpha[0] + 4*alpha[1], 105
3*alpha[0] + 20*alpha[1], 5
8*alpha[0] + 4*alpha[1], 40
14*alpha[0] + 7*alpha[1], 5075
14*alpha[0] + 5*alpha[1], 486
2*alpha[0] + 13*alpha[1], 2
2*alpha[0] + alpha[1], 1
alpha[0] + 8*alpha[1], 1
9*alpha[0] + 3*alpha[1], 17
6*alpha[0] + 7*alpha[1], 132
16*alpha[0] + 5*alpha[1], 639
3*alpha[0] + 18*alpha[1], 9
3*alpha[0] + 5*alpha[1], 7
18*alpha[0] + 4*alpha[1], 112
5*alpha[0] + 19*alpha[1], 780
10*alpha[0] + 15*alpha[1], 125736
6*alpha[0] + 18*alpha[1], 3599
10*alpha[0] + 7*alpha[1], 1137
7*alpha[0] + 13*alpha[1], 3666
21*alpha[0] + 3*alpha[1], 3
5*alpha[0] + 14*alpha[1], 486
2*alpha[0] + 15*alpha[1], 1
14*alpha[0] + 6*alpha[1], 1680
11*alpha[0] + 8*alpha[1], 3942
8*alpha[0] + 6*alpha[1], 212
9*alpha[0] + 16*alpha[1], 75283
12*alpha[0] + 2*alpha[1], 2
4*alpha[0] + 2*alpha[1], 2
8*alpha[0] + 17*alpha[1], 36828
11*alpha[0] + 13*alpha[1], 102934
6*alpha[0] + alpha[1], 1
4*alpha[0] + 15*alpha[1], 120
12*alpha[0] + 9*alpha[1], 13829
21*alpha[0] + 4*alpha[1], 81
18*alpha[0] + 5*alpha[1], 750
alpha[0] + 2*alpha[1], 1
alpha[0] + alpha[1], 1
4*alpha[0] + 17*alpha[1], 120
18*alpha[0] + 3*alpha[1], 9
7*alpha[0] + 18*alpha[1], 14226
5*alpha[0] + 18*alpha[1], 750
3*alpha[0] + 4*alpha[1], 5
20*alpha[0] + 3*alpha[1], 5
4*alpha[0] + 13*alpha[1], 105
4*alpha[0] + 6*alpha[1], 20
20*alpha[0] + 5*alpha[1], 790
5*alpha[0] + 3*alpha[1], 7
18*alpha[0] + 6*alpha[1], 3599
12*alpha[0] + 5*alpha[1], 329
4*alpha[0] + 10*alpha[1], 66
12*alpha[0] + 10*alpha[1], 29143
15*alpha[0] + 5*alpha[1], 565
13*alpha[0] + 6*alpha[1], 1302
6*alpha[0] + 16*alpha[1], 2592
15*alpha[0] + 3*alpha[1], 17
8*alpha[0] + 5*alpha[1], 99
22*alpha[0] + 3*alpha[1], 2
14*alpha[0] + 4*alpha[1], 112
2*alpha[0] + 2*alpha[1], 1
18*alpha[0] + 7*alpha[1], 14226
3*alpha[0] + 15*alpha[1], 17
6*alpha[0] + 6*alpha[1], 75
6*alpha[0] + 12*alpha[1], 970
14*alpha[0] + 2*alpha[1], 1
11*alpha[0] + 10*alpha[1], 16732
12*alpha[0] + 13*alpha[1], 206252
15*alpha[0] + 8*alpha[1], 19602
7*alpha[0] + 9*alpha[1], 714
17*alpha[0] + 4*alpha[1], 120
6*alpha[0] + 13*alpha[1], 1302
12*alpha[0] + 3*alpha[1], 20
3*alpha[0] + 9*alpha[1], 17
4*alpha[0] + 8*alpha[1], 40
9*alpha[0] + 7*alpha[1], 714
11*alpha[0] + 9*alpha[1], 8352
8*alpha[0] + 3*alpha[1], 15
9*alpha[0] + 12*alpha[1], 13829
15*alpha[0] + 4*alpha[1], 120
9*alpha[0] + 13*alpha[1], 22114
5*alpha[0] + 8*alpha[1], 99
10*alpha[0] + 5*alpha[1], 195
11*alpha[0] + 11*alpha[1], 31939
7*alpha[0] + 2*alpha[1], 4
7*alpha[0] + 5*alpha[1], 66
9*alpha[0] + 4*alpha[1], 54
13*alpha[0] + 9*alpha[1], 22114
5*alpha[0] + 4*alpha[1], 14
2*alpha[0] + 9*alpha[1], 4
9*alpha[0] + 2*alpha[1], 4
6*alpha[0] + 15*alpha[1], 2121
3*alpha[0] + 16*alpha[1], 15
3*alpha[0] + 11*alpha[1], 20
3*alpha[0] + 17*alpha[1], 12
13*alpha[0] + 3*alpha[1], 20
9*alpha[0] + 8*alpha[1], 1429
3*alpha[0] + 3*alpha[1], 3
14*alpha[0] + 10*alpha[1], 79675
5*alpha[0] + 12*alpha[1], 329
11*alpha[0] + 5*alpha[1], 258
19*alpha[0] + 4*alpha[1], 105
9*alpha[0] + 5*alpha[1], 142
7*alpha[0] + 10*alpha[1], 1137
4*alpha[0] + 20*alpha[1], 92
17*alpha[0] + 8*alpha[1], 36828
alpha[0] + 6*alpha[1], 1
10*alpha[0] + 9*alpha[1], 4852
4*alpha[0] + 21*alpha[1], 81
2*alpha[0] + 8*alpha[1], 4
12*alpha[0] + 4*alpha[1], 92
8*alpha[0] + 16*alpha[1], 27192
8*alpha[0] + 13*alpha[1], 9360
10*alpha[0] + 13*alpha[1], 49018
6*alpha[0] + 9*alpha[1], 332
8*alpha[0] + 8*alpha[1], 800
17*alpha[0] + 3*alpha[1], 12
20*alpha[0] + 4*alpha[1], 92
8*alpha[0] + 10*alpha[1], 2416
7*alpha[0] + 3*alpha[1], 12
12*alpha[0] + 12*alpha[1], 111934
alpha[0], 1
16*alpha[0] + 3*alpha[1], 15
10*alpha[0] + 14*alpha[1], 79675
7*alpha[0] + 6*alpha[1], 132
8*alpha[0] + 14*alpha[1], 13728
6*alpha[0] + 10*alpha[1], 491
14*alpha[0] + 3*alpha[1], 19
10*alpha[0] + 11*alpha[1], 16732
10*alpha[0] + 6*alpha[1], 491
13*alpha[0] + 2*alpha[1], 2
5*alpha[0] + 17*alpha[1], 702
2*alpha[0] + 7*alpha[1], 4
9*alpha[0] + 15*alpha[1], 51473
14*alpha[0] + 11*alpha[1], 175218
alpha[0] + 7*alpha[1], 1
2*alpha[0] + 10*alpha[1], 3
10*alpha[0] + 3*alpha[1], 19
6*alpha[0] + 8*alpha[1], 212
7*alpha[0] + 8*alpha[1], 429
15*alpha[0] + 9*alpha[1], 51473
6*alpha[0] + 11*alpha[1], 707
7*alpha[0] + 7*alpha[1], 245
